,size,height,avg_insert,avg_find,time
545,54600.0,42.0,20.34635531135531,20.34635531135531,0.7819998264312744
546,54700.0,36.0,19.478263254113344,19.478263254113344,0.7640001773834229
547,54800.0,36.0,20.614014598540145,20.614014598540145,0.8119995594024658
548,54900.0,38.0,20.320692167577413,20.320692167577413,0.7190036773681641
549,55000.0,38.0,19.56558181818182,19.56558181818182,0.7879998683929443
550,55100.0,34.0,19.027404718693283,19.027404718693283,0.6779999732971191
551,55200.0,38.0,19.5411231884058,19.5411231884058,0.7960002422332764
552,55300.0,37.0,19.947956600361664,19.947956600361664,0.7020044326782227
553,55400.0,35.0,19.7277797833935,19.7277797833935,0.78999924659729
554,55500.0,35.0,19.319225225225225,19.319225225225225,0.7740001678466797
555,55600.0,41.0,20.082607913669065,20.082607913669065,0.7100005149841309
556,55700.0,42.0,21.61265709156194,21.61265709156194,0.8350002765655518
557,55800.0,37.0,19.098494623655913,19.098494623655913,0.7790002822875977
558,55900.0,37.0,20.182862254025046,20.182862254025046,0.7209997177124023
559,56000.0,36.0,19.332964285714286,19.332964285714286,0.7779996395111084
560,56100.0,38.0,20.014099821746882,20.014099821746882,0.8090014457702637
561,56200.0,45.0,20.59076512455516,20.59076512455516,0.7379999160766602
562,56300.0,38.0,19.713712255772645,19.713712255772645,0.797999382019043
563,56400.0,40.0,19.926524822695036,19.926524822695036,0.8130009174346924
564,56500.0,40.0,20.39932743362832,20.39932743362832,0.8550033569335938
565,56600.0,38.0,20.5121554770318,20.5121554770318,0.7480001449584961
566,56700.0,37.0,19.89495590828924,19.89495590828924,0.8060002326965332
567,56800.0,37.0,20.303397887323943,20.303397887323943,0.7400000095367432
568,56900.0,36.0,18.86725834797891,18.86725834797891,0.7729988098144531
569,57000.0,36.0,19.342894736842105,19.342894736842105,0.7979998588562012
570,57100.0,37.0,19.124203152364274,19.124203152364274,0.8009982109069824
571,57200.0,39.0,20.34729020979021,20.34729020979021,0.8310012817382812
572,57300.0,38.0,20.046579406631764,20.046579406631764,0.7429981231689453
573,57400.0,39.0,19.373850174216027,19.373850174216027,0.8259997367858887
574,57500.0,36.0,19.12584347826087,19.12584347826087,0.7189984321594238
575,57600.0,38.0,19.518038194444443,19.518038194444443,0.8170003890991211
576,57700.0,38.0,20.870259965337954,20.870259965337954,0.858999490737915
577,57800.0,37.0,19.57365051903114,19.57365051903114,0.7450001239776611
578,57900.0,37.0,19.64350604490501,19.64350604490501,0.8480005264282227
579,58000.0,42.0,19.431827586206897,19.431827586206897,0.8499999046325684
580,58100.0,35.0,19.2512908777969,19.2512908777969,0.7239978313446045
581,58200.0,36.0,20.446975945017183,20.446975945017183,0.867999792098999
582,58300.0,37.0,19.97228130360206,19.97228130360206,0.7569997310638428
583,58400.0,36.0,19.420222602739727,19.420222602739727,0.8249998092651367
584,58500.0,39.0,21.100786324786323,21.100786324786323,0.8709969520568848
585,58600.0,37.0,19.037679180887373,19.037679180887373,0.7229995727539062
586,58700.0,37.0,19.119625212947188,19.119625212947188,0.810997486114502
587,58800.0,36.0,19.825731292517005,19.825731292517005,0.849999189376831
588,58900.0,37.0,19.41942275042445,19.41942275042445,0.8320000171661377
589,59000.0,38.0,20.321644067796612,20.321644067796612,0.764000415802002
590,59100.0,37.0,19.634839255499156,19.634839255499156,0.8379988670349121
591,59200.0,40.0,21.758631756756756,21.758631756756756,0.9289979934692383
592,59300.0,39.0,20.355295109612143,20.355295109612143,0.7859992980957031
593,59400.0,40.0,20.438872053872053,20.438872053872053,0.8720004558563232
594,59500.0,37.0,19.917697478991595,19.917697478991595,0.7539999485015869
595,59600.0,35.0,19.69006711409396,19.69006711409396,0.8310003280639648
596,59700.0,43.0,20.314137353433836,20.314137353433836,0.864999532699585
597,59800.0,36.0,19.368478260869566,19.368478260869566,0.8319995403289795
598,59900.0,41.0,20.02195325542571,20.02195325542571,0.870999813079834
599,60000.0,41.0,21.0031,21.0031,0.8959994316101074
600,60100.0,39.0,19.480382695507487,19.480382695507487,0.7630026340484619
601,60200.0,38.0,20.113471760797342,20.113471760797342,0.878000020980835
602,60300.0,38.0,19.837728026534,19.837728026534,0.8729994297027588
603,60400.0,38.0,20.951241721854306,20.951241721854306,0.8189985752105713
604,60500.0,39.0,19.70619834710744,19.70619834710744,0.8600006103515625
605,60600.0,35.0,19.756633663366337,19.756633663366337,0.8659994602203369
606,60700.0,39.0,20.714744645799012,20.714744645799012,0.7929987907409668
607,60800.0,39.0,20.079786184210526,20.079786184210526,0.8630001544952393
