,size,avg_insert,max_insert,avg_find,max_find,collision_rate,time
38,3900.0,1.6205128205128205,24.0,1.6205128205128205,24.0,0.1437179487179487,0.025026559829711914
39,4000.0,1.67425,28.0,1.67425,28.0,0.14475,0.02451157569885254
40,4100.0,1.6053658536585367,16.0,1.6053658536585367,16.0,0.14426829268292682,0.02600264549255371
41,4200.0,1.6788095238095238,20.0,1.6788095238095238,20.0,0.15416666666666667,0.02651238441467285
42,4300.0,1.5955813953488371,21.0,1.5955813953488371,21.0,0.13732558139534884,0.027509450912475586
43,4400.0,1.648409090909091,18.0,1.648409090909091,18.0,0.1471590909090909,0.02651190757751465
44,4500.0,1.9202222222222223,25.0,1.9202222222222223,25.0,0.177,0.028004169464111328
45,4600.0,1.6332608695652173,18.0,1.6332608695652173,18.0,0.14673913043478262,0.030513525009155273
46,4700.0,1.584468085106383,19.0,1.584468085106383,19.0,0.1403191489361702,0.02953791618347168
47,4800.0,1.814375,29.0,1.814375,29.0,0.15729166666666666,0.02951192855834961
48,4900.0,1.7181632653061225,20.0,1.7181632653061225,20.0,0.16,0.031511545181274414
49,5000.0,1.9688,47.0,1.9688,47.0,0.1562,0.0310213565826416
50,5100.0,1.6313725490196078,17.0,1.6313725490196078,17.0,0.1484313725490196,0.03451943397521973
51,5200.0,1.665576923076923,21.0,1.665576923076923,21.0,0.1523076923076923,0.03251981735229492
52,5300.0,1.5845283018867924,16.0,1.5845283018867924,16.0,0.14028301886792452,0.03202223777770996
53,5400.0,2.021851851851852,40.0,2.021851851851852,40.0,0.1698148148148148,0.03351259231567383
54,5500.0,1.6527272727272728,18.0,1.6527272727272728,18.0,0.14554545454545453,0.034517526626586914
55,5600.0,1.6682142857142856,18.0,1.6682142857142856,18.0,0.15142857142857144,0.034017324447631836
56,5700.0,1.5819298245614035,18.0,1.5819298245614035,18.0,0.14403508771929824,0.03451275825500488
57,5800.0,1.6491379310344827,18.0,1.6491379310344827,18.0,0.14922413793103448,0.03602457046508789
58,5900.0,1.6066101694915254,17.0,1.6066101694915254,17.0,0.13991525423728812,0.03602433204650879
59,6000.0,1.7263333333333333,25.0,1.7263333333333333,25.0,0.15058333333333335,0.03702282905578613
60,6100.0,1.569672131147541,25.0,1.569672131147541,25.0,0.14081967213114754,0.038512229919433594
61,6200.0,1.594032258064516,20.0,1.594032258064516,20.0,0.14338709677419356,0.038510799407958984
62,6300.0,1.9055555555555554,21.0,1.9055555555555554,21.0,0.17801587301587302,0.038512468338012695
63,6400.0,1.63515625,20.0,1.63515625,20.0,0.146796875,0.041022539138793945
64,6500.0,1.6006153846153846,21.0,1.6006153846153846,21.0,0.14461538461538462,0.04053759574890137
65,6600.0,1.658939393939394,24.0,1.658939393939394,24.0,0.14772727272727273,0.041404008865356445
66,6700.0,1.5959701492537313,20.0,1.5959701492537313,20.0,0.1426865671641791,0.04152035713195801
67,6800.0,1.6388235294117648,19.0,1.6388235294117648,19.0,0.15058823529411763,0.0435328483581543
68,6900.0,1.5969565217391304,19.0,1.5969565217391304,19.0,0.14115942028985506,0.04202461242675781
69,7000.0,1.6721428571428572,27.0,1.6721428571428572,27.0,0.15378571428571428,0.044020891189575195
70,7100.0,1.6183098591549296,17.0,1.6183098591549296,17.0,0.14401408450704226,0.04402446746826172
71,7200.0,2.1777777777777776,51.0,2.1777777777777776,51.0,0.16833333333333333,0.0450286865234375
72,7300.0,1.5964383561643836,19.0,1.5964383561643836,19.0,0.14205479452054795,0.04564499855041504
73,7400.0,1.6043243243243244,22.0,1.6043243243243244,22.0,0.14114864864864865,0.04563260078430176
74,7500.0,1.7537333333333334,26.0,1.7537333333333334,26.0,0.15113333333333334,0.05052828788757324
75,7600.0,1.6317105263157894,20.0,1.6317105263157894,20.0,0.14664473684210527,0.047522544860839844
76,7700.0,1.5967532467532468,23.0,1.5967532467532468,23.0,0.14396103896103896,0.04651808738708496
77,7800.0,1.6657692307692307,21.0,1.6657692307692307,21.0,0.1469871794871795,0.04902029037475586
78,7900.0,1.5839240506329113,18.0,1.5839240506329113,18.0,0.14132911392405062,0.050029754638671875
79,8000.0,1.72,31.0,1.72,31.0,0.151375,0.05402541160583496
80,8100.0,1.891604938271605,27.0,1.891604938271605,27.0,0.1719753086419753,0.052017927169799805
81,8200.0,1.596219512195122,21.0,1.596219512195122,21.0,0.14280487804878048,0.0505375862121582
82,8300.0,1.5896385542168674,23.0,1.5896385542168674,23.0,0.14072289156626505,0.05153226852416992
83,8400.0,1.7625,28.0,1.7625,28.0,0.15601190476190477,0.05274367332458496
84,8500.0,1.626,19.0,1.626,19.0,0.1456470588235294,0.05304145812988281
85,8600.0,1.569767441860465,20.0,1.569767441860465,20.0,0.1436046511627907,0.05402946472167969
86,8700.0,1.6495402298850574,20.0,1.6495402298850574,20.0,0.14666666666666667,0.060538291931152344
87,8800.0,1.7394318181818182,29.0,1.7394318181818182,29.0,0.15375,0.054026126861572266
88,8900.0,1.6096629213483147,35.0,1.6096629213483147,35.0,0.14331460674157304,0.05602669715881348
89,9000.0,1.9131111111111112,40.0,1.9131111111111112,40.0,0.1701111111111111,0.0580286979675293
90,9100.0,1.6279120879120879,30.0,1.6279120879120879,30.0,0.14747252747252748,0.06255316734313965
91,9200.0,1.6682608695652175,29.0,1.6682608695652175,29.0,0.15217391304347827,0.05702710151672363
92,9300.0,1.636989247311828,36.0,1.636989247311828,36.0,0.1461290322580645,0.05753302574157715
93,9400.0,1.6114893617021278,18.0,1.6114893617021278,18.0,0.14553191489361703,0.059041738510131836
94,9500.0,1.6262105263157896,24.0,1.6262105263157896,24.0,0.14421052631578948,0.059024810791015625
95,9600.0,1.8092708333333334,49.0,1.8092708333333334,49.0,0.15265625,0.059038400650024414
96,9700.0,1.5878350515463917,20.0,1.5878350515463917,20.0,0.14216494845360825,0.060048818588256836
97,9800.0,1.676938775510204,25.0,1.676938775510204,25.0,0.1526530612244898,0.060025930404663086
98,9900.0,1.8595959595959597,26.0,1.8595959595959597,26.0,0.175,0.06203103065490723
99,10000.0,1.8605,41.0,1.8605,41.0,0.1475,0.06265425682067871
100,10100.0,1.5977227722772278,19.0,1.5977227722772278,19.0,0.14232673267326731,0.06303548812866211
101,10200.0,1.6580392156862744,20.0,1.6580392156862744,20.0,0.1472058823529412,0.06354260444641113
102,10300.0,1.6128155339805825,30.0,1.6128155339805825,30.0,0.14446601941747572,0.06503891944885254
103,10400.0,1.6873076923076924,27.0,1.6873076923076924,27.0,0.15201923076923077,0.064544677734375
104,10500.0,1.6367619047619049,18.0,1.6367619047619049,18.0,0.15233333333333332,0.06454610824584961
105,10600.0,1.6282075471698114,29.0,1.6282075471698114,29.0,0.14882075471698114,0.07163166999816895
106,10700.0,1.5872897196261682,25.0,1.5872897196261682,25.0,0.14200934579439253,0.06730461120605469
107,10800.0,2.0294444444444446,40.0,2.0294444444444446,40.0,0.17449074074074075,0.07004594802856445
108,10900.0,1.6126605504587157,26.0,1.6126605504587157,26.0,0.14261467889908258,0.07003331184387207
109,11000.0,1.7474545454545454,38.0,1.7474545454545454,38.0,0.15281818181818183,0.06854009628295898
110,11100.0,1.607117117117117,18.0,1.607117117117117,18.0,0.14509009009009008,0.08005928993225098
111,11200.0,1.6976785714285714,28.0,1.6976785714285714,28.0,0.1534375,0.08115410804748535
112,11300.0,1.5724778761061946,20.0,1.5724778761061946,20.0,0.14101769911504425,0.07103252410888672
113,11400.0,1.648157894736842,24.0,1.648157894736842,24.0,0.14732456140350877,0.07256674766540527
114,11500.0,1.6362608695652174,22.0,1.6362608695652174,22.0,0.1483478260869565,0.07602882385253906
115,11600.0,1.6475862068965517,27.0,1.6475862068965517,27.0,0.14788793103448275,0.07354307174682617
116,11700.0,1.8743589743589744,23.0,1.8743589743589744,23.0,0.17217948717948717,0.07354021072387695
117,11800.0,1.618728813559322,25.0,1.618728813559322,25.0,0.14495762711864407,0.07704567909240723
118,11900.0,1.6015126050420168,23.0,1.6015126050420168,23.0,0.14365546218487396,0.07505035400390625
119,12000.0,1.8025,28.0,1.8025,28.0,0.15608333333333332,0.07705950736999512
120,12100.0,2.0429752066115703,45.0,2.0429752066115703,45.0,0.15698347107438015,0.0770411491394043
121,12200.0,1.6377868852459017,21.0,1.6377868852459017,21.0,0.14827868852459017,0.07954049110412598
122,12300.0,1.6198373983739838,21.0,1.6198373983739838,21.0,0.1421138211382114,0.07754755020141602
123,12400.0,1.6216129032258064,24.0,1.6216129032258064,24.0,0.14637096774193548,0.07854223251342773
124,12500.0,1.7296,32.0,1.7296,32.0,0.14684,0.07854104042053223
125,12600.0,1.953095238095238,41.0,1.953095238095238,41.0,0.17575396825396825,0.08205318450927734
126,12700.0,1.6292913385826773,43.0,1.6292913385826773,43.0,0.14192913385826772,0.0800485610961914
127,12800.0,1.633359375,24.0,1.633359375,24.0,0.1478515625,0.08154749870300293
128,12900.0,1.6106201550387598,19.0,1.6106201550387598,19.0,0.14372093023255814,0.08805990219116211
129,13000.0,1.6522307692307692,26.0,1.6522307692307692,26.0,0.1468076923076923,0.08269309997558594
130,13100.0,1.5780152671755725,21.0,1.5780152671755725,21.0,0.14301526717557253,0.08154582977294922
131,13200.0,1.7154545454545456,29.0,1.7154545454545456,29.0,0.15329545454545454,0.08854079246520996
132,13300.0,1.6394736842105264,22.0,1.6394736842105264,22.0,0.14958646616541355,0.08957576751708984
133,13400.0,1.633507462686567,22.0,1.633507462686567,22.0,0.1467910447761194,0.08321142196655273
134,13500.0,1.8842222222222222,30.0,1.8842222222222222,30.0,0.17237037037037037,0.08704757690429688
135,13600.0,1.66625,22.0,1.66625,22.0,0.1496691176470588,0.08667349815368652
136,13700.0,1.6030656934306569,19.0,1.6030656934306569,19.0,0.1433941605839416,0.08605527877807617
137,13800.0,1.6568840579710145,24.0,1.6568840579710145,24.0,0.1502536231884058,0.08704710006713867
138,13900.0,1.5928776978417267,20.0,1.5928776978417267,20.0,0.1425179856115108,0.08905196189880371
139,14000.0,1.7069285714285714,32.0,1.7069285714285714,32.0,0.1515,0.09004831314086914
140,14100.0,1.5939716312056738,30.0,1.5939716312056738,30.0,0.14312056737588652,0.09006166458129883
141,14200.0,1.60056338028169,18.0,1.60056338028169,18.0,0.14524647887323944,0.08814525604248047
142,14300.0,1.626923076923077,23.0,1.626923076923077,23.0,0.1475174825174825,0.08813214302062988
143,14400.0,2.306388888888889,69.0,2.306388888888889,69.0,0.17583333333333334,0.09205889701843262
144,14500.0,1.6271034482758622,29.0,1.6271034482758622,29.0,0.1433793103448276,0.09206318855285645
145,14600.0,1.6097945205479451,20.0,1.6097945205479451,20.0,0.1456164383561644,0.09354281425476074
146,14700.0,1.7689115646258504,40.0,1.7689115646258504,40.0,0.15622448979591838,0.09257102012634277
147,14800.0,1.6149324324324323,24.0,1.6149324324324323,24.0,0.14591216216216216,0.09305644035339355
148,14900.0,1.5687919463087248,22.0,1.5687919463087248,22.0,0.14097315436241611,0.09505915641784668
149,15000.0,1.8822666666666668,43.0,1.8822666666666668,43.0,0.1497,0.10104966163635254
150,15100.0,1.5929801324503312,28.0,1.5929801324503312,28.0,0.14165562913907284,0.09606099128723145
151,15200.0,1.6442105263157896,24.0,1.6442105263157896,24.0,0.14894736842105263,0.09606361389160156
152,15300.0,1.8383006535947712,26.0,1.8383006535947712,26.0,0.17212418300653595,0.0960550308227539
153,15400.0,1.6675324675324674,28.0,1.6675324675324674,28.0,0.1532792207792208,0.1070702075958252
154,15500.0,1.6343225806451613,25.0,1.6343225806451613,25.0,0.14625806451612902,0.10005521774291992
155,15600.0,1.6998076923076924,24.0,1.6998076923076924,24.0,0.15240384615384617,0.09855866432189941
156,15700.0,1.589171974522293,21.0,1.589171974522293,21.0,0.14070063694267515,0.10005831718444824
157,15800.0,1.6525316455696202,22.0,1.6525316455696202,22.0,0.14996835443037976,0.09904909133911133
158,15900.0,1.590880503144654,19.0,1.590880503144654,19.0,0.14279874213836477,0.10505461692810059
159,16000.0,1.6859375,24.0,1.6859375,24.0,0.15196875,0.10204648971557617
160,16100.0,1.618695652173913,27.0,1.618695652173913,27.0,0.14767080745341615,0.10705256462097168
161,16200.0,1.9456172839506174,39.0,1.9456172839506174,39.0,0.17265432098765432,0.10507702827453613
162,16300.0,1.5852760736196319,23.0,1.5852760736196319,23.0,0.14012269938650307,0.10455846786499023
163,16400.0,1.6201219512195122,30.0,1.6201219512195122,30.0,0.1472560975609756,0.1091616153717041
164,16500.0,1.6832121212121212,34.0,1.6832121212121212,34.0,0.14996969696969698,0.1040647029876709
165,16600.0,1.633433734939759,25.0,1.633433734939759,25.0,0.14852409638554218,0.10455942153930664
166,16700.0,1.5993413173652695,23.0,1.5993413173652695,23.0,0.14077844311377247,0.11856365203857422
167,16800.0,1.867202380952381,54.0,1.867202380952381,54.0,0.15848214285714285,0.10605525970458984
168,16900.0,1.659585798816568,24.0,1.659585798816568,24.0,0.14997041420118343,0.10656166076660156
169,17000.0,1.6552941176470588,29.0,1.6552941176470588,29.0,0.14558823529411766,0.10655593872070312
170,17100.0,1.8348538011695907,28.0,1.8348538011695907,28.0,0.1692690058479532,0.11108541488647461
171,17200.0,1.5987209302325582,24.0,1.5987209302325582,24.0,0.14642441860465116,0.11005306243896484
172,17300.0,1.6017919075144509,23.0,1.6017919075144509,23.0,0.14271676300578034,0.11417770385742188
173,17400.0,1.667528735632184,56.0,1.667528735632184,56.0,0.1489080459770115,0.11426496505737305
174,17500.0,1.7650857142857144,31.0,1.7650857142857144,31.0,0.15271428571428572,0.11080074310302734
175,17600.0,1.6773863636363637,24.0,1.6773863636363637,24.0,0.1496875,0.11057829856872559
176,17700.0,1.6423728813559322,34.0,1.6423728813559322,34.0,0.14728813559322035,0.11171960830688477
177,17800.0,1.617247191011236,25.0,1.617247191011236,25.0,0.14587078651685392,0.13210511207580566
178,17900.0,1.6035754189944134,26.0,1.6035754189944134,26.0,0.14175977653631286,0.11455774307250977
179,18000.0,2.0753333333333335,61.0,2.0753333333333335,61.0,0.1763611111111111,0.11505913734436035
180,18100.0,1.5853038674033149,23.0,1.5853038674033149,23.0,0.14323204419889501,0.11405086517333984
181,18200.0,1.6564285714285714,24.0,1.6564285714285714,24.0,0.15296703296703296,0.1155710220336914
182,18300.0,1.6157377049180328,28.0,1.6157377049180328,28.0,0.1444535519125683,0.1175682544708252
183,18400.0,1.685163043478261,23.0,1.685163043478261,23.0,0.15160326086956522,0.11600112915039062
184,18500.0,1.620054054054054,22.0,1.620054054054054,22.0,0.14402702702702702,0.11555910110473633
185,18600.0,1.664247311827957,24.0,1.664247311827957,24.0,0.1468279569892473,0.11756205558776855
186,18700.0,1.630427807486631,27.0,1.630427807486631,27.0,0.1456149732620321,0.11757540702819824
187,18800.0,1.6243617021276595,27.0,1.6243617021276595,27.0,0.14593085106382978,0.1185617446899414
188,18900.0,1.8863492063492064,31.0,1.8863492063492064,31.0,0.17375661375661375,0.11856579780578613
189,19000.0,1.6743684210526315,36.0,1.6743684210526315,36.0,0.14807894736842106,0.12157535552978516
190,19100.0,1.5852356020942409,23.0,1.5852356020942409,23.0,0.1419633507853403,0.12308073043823242
191,19200.0,1.7519270833333334,39.0,1.7519270833333334,39.0,0.15283854166666666,0.12357163429260254
192,19300.0,1.5747668393782384,24.0,1.5747668393782384,24.0,0.14098445595854922,0.12257218360900879
193,19400.0,1.619381443298969,21.0,1.619381443298969,21.0,0.14512886597938143,0.12455940246582031
194,19500.0,1.663025641025641,23.0,1.663025641025641,23.0,0.14892307692307694,0.1235651969909668
195,19600.0,1.7420408163265306,26.0,1.7420408163265306,26.0,0.1579591836734694,0.12616467475891113
196,19700.0,1.5653299492385786,21.0,1.5653299492385786,21.0,0.14071065989847717,0.12657499313354492
197,19800.0,1.975959595959596,30.0,1.975959595959596,30.0,0.17502525252525253,0.12636756896972656
198,19900.0,1.611005025125628,28.0,1.611005025125628,28.0,0.14517587939698492,0.12488198280334473
199,20000.0,1.9261,51.0,1.9261,51.0,0.1541,0.12958693504333496
200,20100.0,1.6060696517412936,30.0,1.6060696517412936,30.0,0.1451990049751244,0.12658452987670898
201,20200.0,1.5987128712871288,38.0,1.5987128712871288,38.0,0.14339108910891088,0.1285719871520996
202,20300.0,1.6110344827586207,25.0,1.6110344827586207,25.0,0.14665024630541873,0.1300816535949707
203,20400.0,1.697450980392157,29.0,1.697450980392157,29.0,0.1520343137254902,0.13506031036376953
204,20500.0,1.6401951219512194,31.0,1.6401951219512194,31.0,0.14465853658536584,0.13108301162719727
205,20600.0,1.6237378640776698,26.0,1.6237378640776698,26.0,0.14771844660194175,0.14308810234069824
206,20700.0,1.8412077294685991,27.0,1.8412077294685991,27.0,0.16917874396135266,0.13256192207336426
207,20800.0,1.695576923076923,23.0,1.695576923076923,23.0,0.15451923076923077,0.13584542274475098
208,20900.0,1.6151196172248803,24.0,1.6151196172248803,24.0,0.14535885167464116,0.13626432418823242
209,21000.0,1.727095238095238,29.0,1.727095238095238,29.0,0.15211904761904763,0.13707900047302246
210,21100.0,1.5949289099526067,27.0,1.5949289099526067,27.0,0.14281990521327015,0.1300797462463379
211,21200.0,1.629056603773585,24.0,1.629056603773585,24.0,0.14582547169811322,0.13407421112060547
212,21300.0,1.6053521126760564,26.0,1.6053521126760564,26.0,0.1442018779342723,0.1365962028503418
213,21400.0,1.6191588785046729,22.0,1.6191588785046729,22.0,0.14651869158878505,0.13147592544555664
214,21500.0,1.628372093023256,25.0,1.628372093023256,25.0,0.14537209302325582,0.1315748691558838
215,21600.0,2.245462962962963,58.0,2.245462962962963,58.0,0.17256944444444444,0.14256668090820312
216,21700.0,1.636405529953917,26.0,1.636405529953917,26.0,0.14900921658986174,0.13055992126464844
217,21800.0,1.610183486238532,35.0,1.610183486238532,35.0,0.14422018348623852,0.1335921287536621
218,21900.0,1.6079908675799086,19.0,1.6079908675799086,19.0,0.14278538812785388,0.13508057594299316
219,22000.0,1.6943181818181818,32.0,1.6943181818181818,32.0,0.15261363636363637,0.14056110382080078
220,22100.0,1.6029411764705883,24.0,1.6029411764705883,24.0,0.14461538461538462,0.13507652282714844
221,22200.0,1.6287387387387386,25.0,1.6287387387387386,25.0,0.1470045045045045,0.1530904769897461
222,22300.0,1.5808520179372196,19.0,1.5808520179372196,19.0,0.141457399103139,0.14329290390014648
223,22400.0,1.7242857142857142,33.0,1.7242857142857142,33.0,0.15654017857142857,0.14364361763000488
224,22500.0,2.0334222222222222,42.0,2.0334222222222222,42.0,0.1771111111111111,0.1531822681427002
225,22600.0,1.6219469026548672,21.0,1.6219469026548672,21.0,0.1468141592920354,0.14308834075927734
226,22700.0,1.61352422907489,27.0,1.61352422907489,27.0,0.14460352422907488,0.14420509338378906
227,22800.0,1.6896491228070176,29.0,1.6896491228070176,29.0,0.1492982456140351,0.14908146858215332
228,22900.0,1.588646288209607,29.0,1.588646288209607,29.0,0.14268558951965066,0.14609217643737793
229,23000.0,1.687,29.0,1.687,29.0,0.15104347826086956,0.14559340476989746
230,23100.0,1.6721645021645022,30.0,1.6721645021645022,30.0,0.15277056277056278,0.14758634567260742
231,23200.0,1.6782327586206895,33.0,1.6782327586206895,33.0,0.14969827586206896,0.14587092399597168
232,23300.0,1.6106008583690987,20.0,1.6106008583690987,20.0,0.14448497854077252,0.14909648895263672
233,23400.0,1.948076923076923,33.0,1.948076923076923,33.0,0.1751068376068376,0.14818835258483887
234,23500.0,1.6030212765957448,24.0,1.6030212765957448,24.0,0.14236170212765958,0.14908075332641602
235,23600.0,1.6181779661016948,30.0,1.6181779661016948,30.0,0.14563559322033898,0.15376949310302734
236,23700.0,1.6178059071729958,25.0,1.6178059071729958,25.0,0.14411392405063292,0.15161824226379395
237,23800.0,1.6485714285714286,30.0,1.6485714285714286,30.0,0.1495798319327731,0.15260648727416992
238,23900.0,1.5651464435146443,26.0,1.5651464435146443,26.0,0.14163179916317992,0.15259242057800293
239,24000.0,1.79975,48.0,1.79975,48.0,0.15408333333333332,0.15810036659240723
240,24100.0,1.5728215767634854,31.0,1.5728215767634854,31.0,0.1379045643153527,0.15160441398620605
241,24200.0,2.062231404958678,55.0,2.062231404958678,55.0,0.15747933884297521,0.15426850318908691
242,24300.0,1.8939917695473252,42.0,1.8939917695473252,42.0,0.17364197530864198,0.1557750701904297
243,24400.0,1.6386065573770492,20.0,1.6386065573770492,20.0,0.14811475409836067,0.15606451034545898
244,24500.0,1.7013469387755102,25.0,1.7013469387755102,25.0,0.15740816326530613,0.1586294174194336
245,24600.0,1.6471544715447155,38.0,1.6471544715447155,38.0,0.14660569105691057,0.15811729431152344
246,24700.0,1.5874898785425102,31.0,1.5874898785425102,31.0,0.14242914979757085,0.16112256050109863
247,24800.0,1.6461290322580646,30.0,1.6461290322580646,30.0,0.1463508064516129,0.15858840942382812
248,24900.0,1.5961044176706827,21.0,1.5961044176706827,21.0,0.14255020080321285,0.16109633445739746
249,25000.0,1.927,58.0,1.927,58.0,0.153,0.15907692909240723
250,25100.0,1.61796812749004,29.0,1.61796812749004,29.0,0.14332669322709163,0.1625969409942627
251,25200.0,2.1488095238095237,59.0,2.1488095238095237,59.0,0.1792857142857143,0.16201281547546387
252,25300.0,1.657509881422925,32.0,1.657509881422925,32.0,0.15205533596837945,0.1640932559967041
253,25400.0,1.6172834645669292,22.0,1.6172834645669292,22.0,0.14507874015748032,0.162611722946167
254,25500.0,1.6397254901960785,28.0,1.6397254901960785,28.0,0.14672549019607845,0.1630852222442627
255,25600.0,1.6517578125,31.0,1.6517578125,31.0,0.1488671875,0.16405534744262695
256,25700.0,1.595330739299611,34.0,1.595330739299611,34.0,0.14175097276264592,0.16259264945983887
257,25800.0,1.6209689922480621,24.0,1.6209689922480621,24.0,0.14633720930232558,0.1640763282775879
258,25900.0,1.6304247104247105,31.0,1.6304247104247105,31.0,0.149015444015444,0.16707563400268555
259,26000.0,1.6932307692307693,24.0,1.6932307692307693,24.0,0.1520576923076923,0.16658878326416016
260,26100.0,1.8554789272030652,39.0,1.8554789272030652,39.0,0.16722222222222222,0.17061996459960938
261,26200.0,1.605763358778626,20.0,1.605763358778626,20.0,0.1450763358778626,0.16809344291687012
262,26300.0,1.6062737642585552,29.0,1.6062737642585552,29.0,0.14256653992395438,0.16858720779418945
263,26400.0,1.785909090909091,34.0,1.785909090909091,34.0,0.15619318181818181,0.17359399795532227
264,26500.0,1.6198490566037735,43.0,1.6198490566037735,43.0,0.14315094339622642,0.16809725761413574
265,26600.0,1.620187969924812,28.0,1.620187969924812,28.0,0.14787593984962405,0.18601775169372559
266,26700.0,1.6225842696629214,28.0,1.6225842696629214,28.0,0.1449063670411985,0.17741990089416504
267,26800.0,1.6190671641791046,22.0,1.6190671641791046,22.0,0.14615671641791045,0.17059564590454102
268,26900.0,1.593085501858736,34.0,1.593085501858736,34.0,0.14184014869888475,0.17109441757202148
269,27000.0,2.0055185185185187,43.0,2.0055185185185187,43.0,0.17725925925925926,0.17411184310913086
270,27100.0,1.598339483394834,31.0,1.598339483394834,31.0,0.1398339483394834,0.1707601547241211
271,27200.0,1.6564705882352941,25.0,1.6564705882352941,25.0,0.14941176470588236,0.17409443855285645
272,27300.0,1.625934065934066,24.0,1.625934065934066,24.0,0.14866300366300367,0.17412543296813965
273,27400.0,1.6087591240875911,28.0,1.6087591240875911,28.0,0.1458941605839416,0.17663168907165527
274,27500.0,1.7562909090909091,33.0,1.7562909090909091,33.0,0.1499818181818182,0.17711186408996582
275,27600.0,1.7160507246376813,30.0,1.7160507246376813,30.0,0.15293478260869564,0.1794719696044922
276,27700.0,1.608086642599278,30.0,1.608086642599278,30.0,0.14323104693140795,0.1796252727508545
277,27800.0,1.6396762589928058,27.0,1.6396762589928058,27.0,0.1487769784172662,0.18011140823364258
278,27900.0,1.8401433691756273,30.0,1.8401433691756273,30.0,0.1702867383512545,0.1796247959136963
279,28000.0,1.7589642857142858,31.0,1.7589642857142858,31.0,0.15655357142857143,0.18071222305297852
280,28100.0,1.5795017793594306,26.0,1.5795017793594306,26.0,0.14040925266903914,0.17959189414978027
281,28200.0,1.6259929078014184,28.0,1.6259929078014184,28.0,0.14684397163120566,0.17833256721496582
282,28300.0,1.5931802120141343,36.0,1.5931802120141343,36.0,0.14224381625441695,0.1800856590270996
283,28400.0,1.599225352112676,27.0,1.599225352112676,27.0,0.14424295774647888,0.18192577362060547
284,28500.0,1.6395087719298245,24.0,1.6395087719298245,24.0,0.14787719298245613,0.18159270286560059
285,28600.0,1.6373076923076924,25.0,1.6373076923076924,25.0,0.14896853146853148,0.18309617042541504
286,28700.0,1.6119163763066202,26.0,1.6119163763066202,26.0,0.14559233449477352,0.20259666442871094
287,28800.0,2.3085416666666667,66.0,2.3085416666666667,66.0,0.1746875,0.1840965747833252
288,28900.0,1.6270934256055363,23.0,1.6270934256055363,23.0,0.1482006920415225,0.18410205841064453
